user_id,event_name,timestamp
1db61dd9-78b8-4575-be75-c01373c9ae92,PURCHASE_MADE,9/10/2022
d033a758-6ca0-4589-bf34-ba3b65210d71,ADDED_TO_CART,1/16/2023
6aa503c8-25bd-4f12-bfd8-e4648ab97512,RETURN_MADE,6/30/2022
9102d65d-8048-45c0-b63a-a8301f4dcf53,EXCHANGE_MADE,11/24/2022
f3a99b64-c635-41e9-a7df-c122279d774f,LOGOUT,1/20/2023
0c28c316-894f-45c6-840d-cb05aa8fa169,EXCHANGE_MADE,11/2/2022
9bc5a8ad-4f47-4ed3-b31b-0f1138cfc8cc,LOGIN,11/16/2022
14b0f2f8-baf3-42e6-85df-7121e1965e98,LOGIN,12/16/2022
0ba219ce-878f-4022-86fa-34762e61ebfc,PURCHASE_MADE,1/19/2023
090168f6-8527-4cc8-885b-ee7877aecddc,PURCHASE_MADE,5/14/2022
49843153-b583-498a-ad03-8438eb8df73d,PURCHASE_MADE,9/14/2022
3d12b86c-2778-4dbd-bf39-cd22327ec8c8,PURCHASE_MADE,9/22/2022
bf526515-1a6d-49e4-87d4-209272bca79d,ADDED_TO_CART,5/25/2022
eb1abbab-dc25-4299-8916-884f106ce008,LOGIN,6/9/2022
46759f5e-6f09-4488-b855-674b4d773ff1,PURCHASE_MADE,6/29/2022
2d43b8cc-f986-4673-8f60-1543a7d968a1,EXCHANGE_MADE,4/8/2022
9f945a4f-dc67-40f5-a5ea-2855372679b3,ADDED_TO_WISHLIST,9/8/2022
5d56fdaf-0896-4d65-8cd7-d345c4bbc0f9,ADDED_TO_CART,9/5/2022
b8d0e989-54ad-4f92-8222-671cb751bddd,LOGOUT,2/9/2023
071e3cde-46d0-48e7-bafc-4f36b185508a,PURCHASE_MADE,10/8/2022
56e09b9e-f703-4912-85ea-2d04a3d782d0,EXCHANGE_MADE,1/10/2023
112f31d0-3236-4030-8cb2-7d396ff4a76c,ADDED_TO_WISHLIST,2/12/2023
4864984a-ccb0-4986-b177-879142609a73,ADDED_TO_CART,12/21/2022
27f6f208-ea79-4620-bcb2-6ee9234068ac,ADDED_TO_WISHLIST,11/2/2022
4706c6fc-f497-4387-ae7a-f8576da06402,RETURN_MADE,1/29/2023
302f944e-8715-4c16-98de-633d482533f1,ADDED_TO_WISHLIST,5/6/2022
5212cdb2-2ab4-4708-99f9-745074c3dbfc,ADDED_TO_CART,11/10/2022
7414983f-5317-4731-af97-dab786b9347b,LOGOUT,3/28/2022
2a989fab-0e13-4d2b-bc7c-7236b6c27e0e,PURCHASE_MADE,4/21/2022
36172db0-d741-4dd7-8a51-35adc66b01ce,ADDED_TO_CART,11/26/2022
00b4e1fc-1ff8-47f9-99e3-e2675cf948ad,ADDED_TO_CART,3/3/2023
48277d9e-e526-483c-925d-8eb42bda88a1,PURCHASE_MADE,5/16/2022
4afb303f-298b-4829-8250-787c1c7d5a4b,ADDED_TO_CART,2/11/2023
cf1c2f9c-1440-41e9-977f-e273a1b62738,EXCHANGE_MADE,5/2/2022
4623ee35-9a90-46bd-a21c-5cb224a958af,ADDED_TO_CART,8/30/2022
f180f05c-33c8-4130-998a-3f68a7b05d06,ADDED_TO_CART,2/1/2023
56492b57-8801-42ae-8f18-85bb1a2b3bcf,ADDED_TO_CART,3/22/2022
f56fa3b7-2681-4392-88c8-ff6727d46822,EXCHANGE_MADE,2/3/2023
46d032e7-e9bf-4d23-b15a-b46852d5bbe0,ADDED_TO_CART,6/8/2022
037baf3d-0b17-4689-9171-e6cc9c782b0a,LOGOUT,5/22/2022
da8f2b9d-7db1-40c6-991f-169fe6ab5e78,LOGOUT,3/5/2023
59a8ed1d-a062-4134-9014-7213a0604526,PURCHASE_MADE,5/31/2022
1080d5fb-822c-482a-a0d5-523547f6d730,LOGIN,6/19/2022
51ae9037-c45e-4e3d-bc0c-4165cb3e773a,PURCHASE_MADE,4/9/2022
246881f9-3857-4adf-a332-f6e2defee50b,EXCHANGE_MADE,5/7/2022
81d094b6-8f2f-47af-8ad9-84f826a4ec72,RETURN_MADE,4/27/2022
a1ba3a1a-6cbf-4401-94b8-56d6a388a67b,EXCHANGE_MADE,4/3/2022
d0e8e2d4-8858-4178-bdf1-a2a5c67048a2,RETURN_MADE,2/13/2023
b84a5085-6956-4c86-9e0a-705dcea61a0e,PURCHASE_MADE,5/14/2022
e74b39c4-348e-4319-8db1-530e47c55222,EXCHANGE_MADE,12/5/2022
944dbe60-715c-497c-a78b-29f45f8257b5,RETURN_MADE,4/14/2022
a2deebfe-3a8b-49f1-acf0-69a46c11fbb7,PURCHASE_MADE,11/4/2022
6c5348e9-961b-481f-882a-5ce91a769b36,ADDED_TO_WISHLIST,8/22/2022
112f31d0-3236-4030-8cb2-7d396ff4a76c,LOGOUT,6/7/2022
f05b2d74-9fe9-4ad8-9695-a949a3e6a1e9,RETURN_MADE,10/28/2022
b697b2aa-39be-4965-b40a-212fb8019593,ADDED_TO_WISHLIST,1/7/2023
86fe7887-17c4-4acd-9dbd-fd173897ae30,EXCHANGE_MADE,2/8/2023
b75671ef-eaf2-48b6-b78d-e304e024e6be,ADDED_TO_WISHLIST,12/21/2022
f180fbfc-42f0-430e-881c-1ecdc9b4d825,LOGOUT,10/17/2022
ab71ddc6-6442-49ef-8c00-34916b1b4a89,ADDED_TO_WISHLIST,5/13/2022
6ab9323c-12b4-444f-b479-4e33a09a80c4,PURCHASE_MADE,6/2/2022
8e05eaa2-8c43-42c1-82d4-9d7979fc1f24,LOGIN,1/19/2023
ce6f0f81-b45b-49d0-8dc4-2947e6058e6f,EXCHANGE_MADE,6/11/2022
4462f174-2d22-419b-914d-d8a9f72aa603,LOGIN,9/15/2022
ccb15d75-1a80-4bae-b612-5bfbc8ac20f3,PURCHASE_MADE,1/20/2023
7c9f6ff6-062a-453e-adbd-a4762fc7ef57,RETURN_MADE,12/17/2022
9ba916b0-3fe7-454c-a923-e37cd9db0cbb,RETURN_MADE,5/14/2022
b61f0f08-45a0-4377-b100-a9c89a4c7b40,RETURN_MADE,8/2/2022
54558dff-b0bd-4c0d-bd53-ae5e6d539723,PURCHASE_MADE,4/17/2022
77adb47a-b6cc-41cf-acf3-df0894948fc1,RETURN_MADE,11/14/2022
bcb7f3e3-58f8-4c2c-9a4b-0f6c79cfecc8,EXCHANGE_MADE,1/15/2023
3e7806ea-a02b-438a-af5c-d7861521704d,ADDED_TO_WISHLIST,4/12/2022
33681486-9334-4b8c-a094-b316f9891d68,LOGIN,7/22/2022
3f022d04-3ca0-4bf3-a03b-c0de8ab0b87a,EXCHANGE_MADE,1/6/2023
81f72e42-9759-4b70-b39d-a9b850317dc0,ADDED_TO_CART,10/24/2022
da0e98cc-0401-47b1-b9d1-7f09aa35cf0a,ADDED_TO_WISHLIST,7/14/2022
6718138a-162d-47ee-86af-1f28867e7775,LOGOUT,11/14/2022
804e0171-4291-4784-a66e-6f2a6855b014,LOGOUT,8/8/2022
143cc4a1-61da-4157-bf99-821d43123e07,PURCHASE_MADE,3/6/2023
7e2f4ad9-16e9-4304-a1a7-8537015a754c,LOGIN,9/12/2022
a7509df3-4724-4c27-88b2-ca55a13d30a9,ADDED_TO_CART,3/19/2023
c6e529ae-b476-473a-991f-1f7eb589fd39,LOGIN,2/5/2023
3f409fd2-5cc0-4657-88da-bcf64154eae5,LOGOUT,2/10/2023
18ac6bfc-90fa-4caa-8597-5c9f31a5d578,LOGOUT,11/30/2022
cf1c2f9c-1440-41e9-977f-e273a1b62738,EXCHANGE_MADE,6/25/2022
b6d23292-56b5-4179-8e3e-012984503c3e,RETURN_MADE,6/30/2022
8d3551c4-c1f3-4530-9d04-02684a7e0e89,ADDED_TO_WISHLIST,11/1/2022
2d43b8cc-f986-4673-8f60-1543a7d968a1,LOGIN,12/23/2022
a2deebfe-3a8b-49f1-acf0-69a46c11fbb7,ADDED_TO_CART,1/24/2023
024afbc1-6a64-40a7-a5aa-374fce7baf22,ADDED_TO_WISHLIST,4/13/2022
5475005f-4c22-447f-afa4-c01283fe9ffc,PURCHASE_MADE,3/13/2023
c6d8c1e3-b67e-45aa-8106-77c30d8a4936,LOGOUT,9/26/2022
14bd2281-a32a-4b47-9d9d-f41e69bdb7dc,ADDED_TO_WISHLIST,9/27/2022
c7e1d441-dbb9-4b66-8097-4f3a2ea58041,ADDED_TO_CART,7/3/2022
4462f174-2d22-419b-914d-d8a9f72aa603,LOGOUT,4/10/2022
b2932761-6bd0-496d-8d60-bbb67b9f3cc6,LOGOUT,11/17/2022
01074dc4-3f33-4df0-ad55-5806c19f48e6,PURCHASE_MADE,9/14/2022
2b10ebec-bb74-4f36-8484-df30156f94a7,LOGOUT,5/28/2022
462d2995-bdcb-45fe-bbb7-166510c26db2,EXCHANGE_MADE,7/30/2022
1f128173-d7bc-42f8-b26d-50523897c2aa,EXCHANGE_MADE,11/2/2022
d3903432-e299-4a77-8312-ff119926a5c0,RETURN_MADE,5/19/2022
1599f67f-2cb4-4a5b-b753-c91c5ff1fe31,RETURN_MADE,7/12/2022
56e09b9e-f703-4912-85ea-2d04a3d782d0,ADDED_TO_WISHLIST,12/30/2022
37b2329e-102d-4ad4-bab8-741aa34410d6,LOGIN,4/2/2022
425cd89b-2100-4a56-98ad-a9ae56f2b01c,ADDED_TO_CART,8/26/2022
c6d8c1e3-b67e-45aa-8106-77c30d8a4936,ADDED_TO_WISHLIST,3/9/2023
582113e7-cc42-45a7-88ef-d2214afff9b2,ADDED_TO_WISHLIST,3/16/2023
4ebdf5cb-5a45-4dbe-8a59-ca536ec4ec02,ADDED_TO_WISHLIST,10/30/2022
87587cc4-41c8-45bc-905e-daff6ccbc3b8,RETURN_MADE,4/21/2022
6888800c-e568-40c5-bdc5-64ad5d7da387,ADDED_TO_CART,5/22/2022
e623ee4d-0409-4914-93ce-8d4277f0f20a,LOGIN,6/24/2022
8d1f102f-bf7d-4bd0-a70f-8591a3407d3e,LOGOUT,1/1/2023
86dc574d-cfbb-431c-9667-4bbf8fe446f0,EXCHANGE_MADE,5/24/2022
51ae9037-c45e-4e3d-bc0c-4165cb3e773a,ADDED_TO_WISHLIST,9/19/2022
8d0d182a-5ea9-45d1-89e5-821f639f522c,ADDED_TO_WISHLIST,3/26/2022
a9eddfc7-6ba2-4de3-a3fc-974743c26bcd,ADDED_TO_WISHLIST,5/28/2022
f3a99b64-c635-41e9-a7df-c122279d774f,RETURN_MADE,5/28/2022
56c710d4-39c3-47b5-b908-16c09a3ca688,PURCHASE_MADE,1/4/2023
385ad8bd-266b-4cde-9ee2-25d0346d6ee7,LOGOUT,12/2/2022
3b7266e8-5cdc-4367-9a8e-39276d614406,RETURN_MADE,10/17/2022
2bbae9c8-1828-4111-8f72-6954b1667ce2,RETURN_MADE,9/26/2022
37800349-6eb9-42df-b0de-ed158dfba68a,LOGIN,11/14/2022
4706c6fc-f497-4387-ae7a-f8576da06402,LOGIN,10/19/2022
111bb27f-02f9-4ed4-a73e-c187fceee036,LOGOUT,9/23/2022
ead543bb-4131-4171-a6ad-582e7b8feccf,ADDED_TO_CART,2/22/2023
3ecf11e4-c881-448b-833b-daf00e0369b1,LOGIN,6/13/2022
b1bcb03d-f530-4d53-bd18-4fe8e7506e6f,ADDED_TO_WISHLIST,3/26/2022
768748a3-216b-4e8e-969c-f390393e946a,ADDED_TO_CART,1/7/2023
b5ab0b30-5e8f-4d7f-a930-635933380bf7,ADDED_TO_CART,2/17/2023
112f31d0-3236-4030-8cb2-7d396ff4a76c,PURCHASE_MADE,5/23/2022
645b1746-a2f0-418b-a75a-3287b114b4e0,EXCHANGE_MADE,5/24/2022
da0e98cc-0401-47b1-b9d1-7f09aa35cf0a,PURCHASE_MADE,10/19/2022
8b36f96f-2b5a-41a4-8a32-b1c50381e22f,PURCHASE_MADE,11/18/2022
a107e51e-1234-4f27-b8d8-a6407a765d04,ADDED_TO_WISHLIST,10/2/2022
a75d46ee-2eeb-4f7b-8273-726569d6e734,ADDED_TO_WISHLIST,8/3/2022
22abf8e4-f7a9-4a29-895e-1f4e16b9cf19,LOGOUT,12/28/2022
f26adaec-6ed3-4eff-b5a6-5bd2429e1121,PURCHASE_MADE,12/22/2022
46192f53-2b90-4049-9a35-0f6b623e4b0c,ADDED_TO_CART,10/10/2022
302f944e-8715-4c16-98de-633d482533f1,LOGIN,5/22/2022
433f01b6-5463-499e-be31-176a030aa38e,ADDED_TO_CART,1/27/2023
8ce33539-53b8-4467-833f-4025c31ea83e,ADDED_TO_WISHLIST,8/26/2022
516f5a5e-2713-4a68-95b5-6061cc74c621,ADDED_TO_CART,10/16/2022
963d9565-49c8-44f5-8f67-61bda7978d79,ADDED_TO_WISHLIST,10/12/2022
4a2240eb-a8ea-4da9-bea1-d13c3634120d,ADDED_TO_WISHLIST,4/8/2022
6bce9478-d504-462e-9ea5-c4fe1f073a0a,ADDED_TO_WISHLIST,10/25/2022
a551164e-40b4-4bea-944f-4c3ff665c453,EXCHANGE_MADE,7/12/2022
43d47147-f5a8-43b4-a11b-63f12f63728c,RETURN_MADE,3/4/2023
ffad6908-cc89-4dfc-a31d-83ba38f5f20d,RETURN_MADE,8/12/2022
eb1347b7-7d51-4984-9e5d-fd872fdcb55c,PURCHASE_MADE,10/1/2022
28966ec4-521e-4963-b5d2-6a176366e68c,ADDED_TO_WISHLIST,8/16/2022
dd421b6a-d591-4690-8da1-0629a5483fe5,ADDED_TO_CART,1/1/2023
f90034a8-caf5-4527-a6d9-2ea2c4fc8efc,ADDED_TO_WISHLIST,5/10/2022
c392f73e-f3b0-4f15-807e-f61741f9b422,EXCHANGE_MADE,6/12/2022
c3ca87f1-1a4d-44b7-92b8-60bbfb35dac7,RETURN_MADE,5/31/2022
5deca655-4c1e-4c27-96b1-b2a7fde11108,ADDED_TO_WISHLIST,8/3/2022
18ac2a67-8033-4ee7-9f77-72db4cab1be9,LOGOUT,5/4/2022
75a3316e-7401-4bed-845a-f38f70634a34,EXCHANGE_MADE,11/20/2022
4d9719bc-fbcb-4591-ae00-7b2174e045b1,ADDED_TO_CART,1/11/2023
aa52a0fb-6b14-4861-8cff-fd11611fa744,ADDED_TO_CART,9/9/2022
cad55982-da6b-48a2-8b8a-81bd005016aa,ADDED_TO_CART,7/28/2022
09eb7724-bbf4-43b9-97cc-54889d1acbae,RETURN_MADE,10/20/2022
e2856305-8e13-44c4-be2a-4cd636c3586f,RETURN_MADE,11/4/2022
698c66d7-1666-451d-a79c-9193de9e61a7,ADDED_TO_WISHLIST,4/21/2022
b9cc96eb-60bc-48ce-be6a-c8a99c9a2dde,RETURN_MADE,5/25/2022
7b5bf7df-faa4-4a2b-9285-6201f7e78f08,LOGOUT,9/3/2022
88e47040-ec4c-45b0-af48-f8bf6c88772a,LOGIN,3/1/2023
aa52a0fb-6b14-4861-8cff-fd11611fa744,LOGIN,5/27/2022
1e77eb97-7b7d-467d-8688-aa3d53c4c448,ADDED_TO_WISHLIST,1/5/2023
6c390d91-bf2d-4d00-9a46-f50bc55728b7,EXCHANGE_MADE,5/2/2022
9c8b719b-9b0c-4eb0-a465-8ff415bfd359,RETURN_MADE,2/10/2023
b4572209-599f-48af-aee3-ccac1595ef00,RETURN_MADE,2/15/2023
cad55982-da6b-48a2-8b8a-81bd005016aa,RETURN_MADE,6/13/2022
0dbd0e74-2f3d-4c52-9921-257ccd8616c6,RETURN_MADE,5/19/2022
055ffc2d-7e65-4e76-a4ad-734281cc0f69,ADDED_TO_CART,10/10/2022
e411f986-b503-4b3f-b914-e0bbad5e34af,PURCHASE_MADE,12/3/2022
33e13903-c6dd-4d54-975c-0fefab61aa41,ADDED_TO_WISHLIST,2/6/2023
a4c5ec7d-35e9-429b-a9c4-4b6bff0c162c,PURCHASE_MADE,12/29/2022
02843da5-b9c0-4f41-9792-edd09f8d179f,LOGIN,3/21/2023
045d679f-0f55-4ca6-84af-b77c6b57f966,EXCHANGE_MADE,9/8/2022
99612fa8-d0fa-4da4-86a6-2d6e3ace7985,EXCHANGE_MADE,4/17/2022
1cc230b3-a103-485f-816f-58993049ce75,RETURN_MADE,5/23/2022
276075ab-b796-4238-ad7b-d7651fb0e87b,EXCHANGE_MADE,1/5/2023
e886e981-24d1-4ad1-9c97-c580508dc331,ADDED_TO_CART,11/17/2022
6b9ccefc-5170-4546-b2b1-a3d041e3341c,PURCHASE_MADE,11/11/2022
189c7f45-4ed2-4bfb-a679-2abeb25cb33b,EXCHANGE_MADE,9/21/2022
86dc574d-cfbb-431c-9667-4bbf8fe446f0,ADDED_TO_WISHLIST,5/12/2022
a1194578-c07e-40f2-a4aa-f761f57bb0b1,ADDED_TO_CART,1/4/2023
8f6f8470-cdd1-45ab-8dbd-2d34147e75c0,LOGIN,11/27/2022
79e20a13-bcb2-489e-ae9a-9b498fa3982e,EXCHANGE_MADE,9/17/2022
cecb94b7-6cdf-4f71-ab69-17d4d07506e6,ADDED_TO_WISHLIST,5/18/2022
246881f9-3857-4adf-a332-f6e2defee50b,ADDED_TO_CART,1/16/2023
f830a000-e5de-477f-b03e-ba53b42b1b0d,LOGIN,7/2/2022
ce55593d-33d7-48b7-9bce-ed7f9543aa06,ADDED_TO_WISHLIST,12/21/2022
510080c5-2193-4c61-8fb9-ab10cc664904,RETURN_MADE,10/3/2022
04ed43db-8eb8-438e-9f58-513343223e81,LOGOUT,9/29/2022
0f835453-d457-478b-8c24-f16b4450a2aa,EXCHANGE_MADE,3/31/2022
7908ab23-d6f3-470a-8a1d-a8547960a0d1,LOGOUT,3/11/2023
b0bba279-cc01-40c3-8508-5a73a2829e7d,EXCHANGE_MADE,9/14/2022
e411f986-b503-4b3f-b914-e0bbad5e34af,PURCHASE_MADE,10/11/2022
022bf40f-e45c-43f3-aeda-aea9f5763d9a,ADDED_TO_WISHLIST,9/6/2022
8d3551c4-c1f3-4530-9d04-02684a7e0e89,EXCHANGE_MADE,1/27/2023
ec693eb6-a8cf-4e47-b82c-d257b5077b28,PURCHASE_MADE,2/5/2023
f830a000-e5de-477f-b03e-ba53b42b1b0d,RETURN_MADE,2/21/2023
4fb6cf2a-7ebd-48af-a2ed-8584bcbf4713,RETURN_MADE,7/5/2022
31dba40a-6760-4b82-8d6e-30ac9383897a,LOGOUT,11/30/2022
94e785f4-76fd-4316-9623-c7e1c20e7fa0,ADDED_TO_WISHLIST,12/24/2022
5e20fb23-f5c8-40e6-be98-654767e04bf4,LOGOUT,3/8/2023
3e01e474-62ce-49b9-a456-361f63d3a774,RETURN_MADE,1/2/2023
c392f73e-f3b0-4f15-807e-f61741f9b422,PURCHASE_MADE,5/31/2022
090168f6-8527-4cc8-885b-ee7877aecddc,RETURN_MADE,3/15/2023
b944b81d-df41-4571-a069-61703f3f5a6c,LOGIN,12/8/2022
8b36f96f-2b5a-41a4-8a32-b1c50381e22f,LOGIN,5/5/2022
3e01e474-62ce-49b9-a456-361f63d3a774,ADDED_TO_CART,12/31/2022
11c36c23-e539-4948-87ea-d0ad587d6058,RETURN_MADE,4/9/2022
f180fbfc-42f0-430e-881c-1ecdc9b4d825,PURCHASE_MADE,9/4/2022
6aa503c8-25bd-4f12-bfd8-e4648ab97512,RETURN_MADE,1/16/2023
743535bc-851b-4755-a491-c2921670221b,PURCHASE_MADE,12/30/2022
4ebdf5cb-5a45-4dbe-8a59-ca536ec4ec02,RETURN_MADE,1/25/2023
572617fc-e77b-44d9-b502-e16f60ed0a0a,EXCHANGE_MADE,10/17/2022
29b567cc-d4c7-46c7-86ad-9f3f8807a7d4,ADDED_TO_CART,6/13/2022
91be2da5-ba8d-4258-8722-6c897a5d6a0e,LOGIN,3/2/2023
462d2995-bdcb-45fe-bbb7-166510c26db2,PURCHASE_MADE,7/25/2022
b4d042d4-03d3-40e9-83f9-e312cf554ef3,ADDED_TO_CART,12/23/2022
b0bba279-cc01-40c3-8508-5a73a2829e7d,ADDED_TO_CART,1/18/2023
8c04d9bb-dd5e-45a3-a3a5-5f1deabe6aec,ADDED_TO_CART,9/15/2022
c040ce08-4586-497e-9a64-952805f8514d,RETURN_MADE,10/6/2022
943afd24-fcda-4db2-b082-30a251e0c1f0,ADDED_TO_WISHLIST,4/2/2022
0bed69c9-932a-41b2-8dc4-bed37ba4bb20,LOGIN,11/16/2022
2c46fa1a-e948-4921-bc07-47a200b306e2,EXCHANGE_MADE,1/17/2023
2e723164-ffc9-4a4b-99b2-e4e08baa9859,PURCHASE_MADE,8/14/2022
534cb41f-f9e7-4e3e-a2be-f49ce82325ee,EXCHANGE_MADE,7/31/2022
d9e206da-f14d-4493-9f85-6ed0c5a99148,PURCHASE_MADE,12/22/2022
dc0f279c-a01b-427b-9a3a-644fee7c0e60,LOGIN,11/29/2022
7faec044-e224-46ec-bc9d-2638200dbee0,RETURN_MADE,9/16/2022
b80a6547-6d3a-4715-9a5f-2e38087fa1a7,RETURN_MADE,4/6/2022
988ba6d5-f507-46fa-9b2f-d6330ce89521,LOGOUT,3/9/2023
8ac45e38-dde3-4f5a-bb30-fa9177a98145,ADDED_TO_CART,3/10/2023
0f61ef38-68b6-4db4-91ac-f774d3f919f0,EXCHANGE_MADE,3/31/2022
ab71ddc6-6442-49ef-8c00-34916b1b4a89,RETURN_MADE,9/18/2022
290171ce-794a-4b54-8dc0-f96ed9be24b8,PURCHASE_MADE,8/1/2022
81d094b6-8f2f-47af-8ad9-84f826a4ec72,PURCHASE_MADE,3/7/2023
5d56fdaf-0896-4d65-8cd7-d345c4bbc0f9,RETURN_MADE,1/9/2023
90079a2d-0a0b-4a05-b40c-13f12cea2f2a,EXCHANGE_MADE,9/6/2022
92e19a3c-a6fa-4d33-8aaf-5c6d66c1e853,EXCHANGE_MADE,5/3/2022
9fcde900-e9d9-45f3-863f-fe72c86de9af,LOGOUT,2/6/2023
3f14ceeb-9a16-4633-8e37-b46b4b4b930c,LOGIN,5/21/2022
d951198a-b89a-4da5-a373-7049a7b8e119,EXCHANGE_MADE,5/22/2022
7f5f71bc-b2e6-4163-a52d-a910348a5249,ADDED_TO_CART,12/8/2022
ca625697-e798-45be-b810-a8a9f8a504bb,ADDED_TO_WISHLIST,12/4/2022
1080d5fb-822c-482a-a0d5-523547f6d730,LOGIN,7/9/2022
2816cfad-ecdc-4cdf-a829-dda82ecd4b12,LOGIN,12/31/2022
e6f4e27e-1036-4cd3-acad-9bd7cb2f22e8,ADDED_TO_WISHLIST,4/20/2022
bfe2ef18-30b5-466a-8884-d9848772dc63,ADDED_TO_CART,9/5/2022
3ccfd99d-ed34-4823-9600-6fd552fe5170,ADDED_TO_WISHLIST,3/8/2023
6ab9323c-12b4-444f-b479-4e33a09a80c4,RETURN_MADE,1/22/2023
